ts_code,symbol,industry,price_end,price_start,change_pct
688102.SH,688102,铜,101.426472,72.27475199999999,40.33
688382.SH,688382,生物制药,32.65,23.28,40.25
688095.SH,688095,软件服务,250.23876,179.201355,39.64
300045.SZ,300045,IT设备,306.80658,219.89718,39.52
000016.SZ,000016,家用电器,114.78375,82.34,39.4
603278.SH,603278,钢加工,26.03954,18.706735000000002,39.2
002347.SZ,002347,机械基件,54.082868000000005,38.945972000000005,38.87
688068.SH,688068,医疗保健,296.63604,213.666525,38.83
002501.SZ,002501,铝,20.49792,14.77056,38.78
600243.SH,600243,运输设备,7.873209999999999,5.68532,38.48
605255.SH,605255,汽车配件,223.23949399999998,161.43963,38.28
002202.SZ,002202,电气设备,295.081461,214.276347,37.71
300516.SZ,300516,电器仪表,148.029,107.67161999999999,37.48
688333.SH,688333,机械基件,387.29949700000003,282.18442,37.25
688500.SH,688500,互联网,80.9421,58.99645999999999,37.2
600775.SH,600775,通信设备,28.70426,20.99201,36.74
600990.SH,600990,通信设备,177.86610000000002,130.1976,36.61
002025.SZ,002025,元器件,473.53355999999997,347.0839,36.43
002324.SZ,002324,塑料,198.34848999999997,145.483223,36.34
301066.SZ,301066,纺织,36.227072,26.621952,36.08
300762.SZ,300762,通信设备,229.35,168.54749999999999,36.07
688590.SH,688590,软件服务,31.303308000000005,23.013180000000006,36.02
301137.SZ,301137,机械基件,70.5111,51.953396000000005,35.72
301231.SZ,301231,出版业,48.043969999999995,35.4464,35.54
688562.SH,688562,软件服务,29.777219999999996,22.037148,35.12
002383.SZ,002383,通信设备,72.78566000000001,53.929520000000004,34.96
002175.SZ,002175,电器仪表,30.26088,22.43702,34.87
600271.SH,600271,软件服务,275.16704,204.26015999999998,34.71
688658.SH,688658,化学制药,33.357240000000004,24.7752,34.64
300948.SZ,300948,环境保护,40.89255,30.383849999999995,34.59
300687.SZ,300687,软件服务,130.115817,96.722865,34.52
301293.SZ,301293,医疗保健,128.67055,95.73872700000001,34.4
002173.SZ,002173,医疗保健,112.56057000000001,83.86508,34.22
301201.SZ,301201,生物制药,84.46733,62.95753,34.17
300887.SZ,300887,电器仪表,99.610746,74.308722,34.05
600693.SH,600693,百货,232.81181,173.75008,33.99
301136.SZ,301136,建筑工程,24.656419999999997,18.4366,33.74
300753.SZ,300753,医疗保健,69.851187,52.254963000000004,33.67
688228.SH,688228,软件服务,227.830555,170.47135,33.65
600340.SH,600340,园区开发,54.74112,41.055839999999996,33.33
600435.SH,600435,专用机械,298.69827300000003,224.809034,32.87
000592.SZ,000592,林业,98.36625,74.0775,32.79
300421.SZ,300421,机械基件,101.036855,76.314782,32.39
688543.SH,688543,专用机械,124.011156,93.755868,32.27
688767.SH,688767,医疗保健,79.130296,59.842496,32.23
001208.SZ,001208,电气设备,31.866615,24.148839000000002,31.96
002829.SZ,002829,航空,84.97008,64.43136,31.88
301110.SZ,301110,互联网,146.68331500000002,111.29028000000001,31.8
000547.SZ,000547,通信设备,427.32,324.22905000000003,31.8
301330.SZ,301330,IT设备,79.46590400000001,60.371967999999995,31.63
002544.SZ,002544,通信设备,262.646968,199.668248,31.54
600381.SH,600381,医疗保健,4.00467,3.04681,31.44
002927.SZ,002927,电气设备,62.615168,47.6475,31.41
688311.SH,688311,元器件,83.34509999999999,63.4359,31.38
300629.SZ,300629,元器件,86.61511800000001,65.970156,31.29
300885.SZ,300885,机械基件,114.01461400000001,86.92719,31.16
688282.SH,688282,通信设备,96.4608,73.54368,31.16
688246.SH,688246,软件服务,31.96,24.37,31.14
688375.SH,688375,元器件,239.17946700000002,182.4627,31.08
002413.SZ,002413,通信设备,99.92532,76.29668000000001,30.97
300446.SZ,300446,汽车配件,109.01701800000001,83.263568,30.93
002977.SZ,002977,通信设备,69.756836,53.309962,30.85
301050.SZ,301050,航空,182.984,139.8594,30.83
301319.SZ,301319,元器件,133.07976,101.803776,30.72
002023.SZ,002023,航空,158.39388,121.23975999999999,30.65
002792.SZ,002792,通信设备,206.41019200000002,158.033768,30.61
000859.SZ,000859,塑料,50.247,38.48548,30.56
605598.SH,605598,建筑工程,108.10017,82.85112000000001,30.48
000901.SZ,000901,汽车配件,229.14499999999998,175.65600999999998,30.45
002565.SZ,002565,造纸,195.217365,149.93102999999996,30.2
300378.SZ,300378,软件服务,146.63191,112.66963,30.14
688122.SH,688122,小金属,159.61238799999998,122.70362,30.08
002639.SZ,002639,专用机械,83.46864000000001,64.26128,29.89
301556.SZ,301556,软件服务,138.59707600000002,106.74356800000001,29.84
600850.SH,600850,软件服务,348.74066,268.70182,29.79
600637.SH,600637,影视音像,82.196755,63.34480299999999,29.76
688369.SH,688369,软件服务,51.765549,39.929901,29.64
603716.SH,603716,医药商业,102.57133999999999,79.12344,29.63
601611.SH,601611,建筑工程,21.539188000000003,16.635080000000002,29.48
603696.SH,603696,食品,62.026799999999994,47.92979999999999,29.41
688319.SH,688319,生物制药,30.622,23.68436,29.29
301557.SZ,301557,电气设备,126.82346000000001,98.10794800000001,29.27
688039.SH,688039,软件服务,96.00276000000001,74.28988000000001,29.23
605086.SH,605086,矿物制品,71.69398799999999,55.647765,28.84
600118.SH,600118,航空,1976.792034,1534.360695,28.83
603703.SH,603703,元器件,66.39003,51.531309,28.83
603359.SH,603359,建筑工程,18.19655,14.13445,28.74
600682.SH,600682,生物制药,117.73854,91.488636,28.69
300963.SZ,300963,小金属,100.90798399999998,78.422624,28.67
002735.SZ,002735,塑料,80.20280600000001,62.376129000000006,28.58
688062.SH,688062,生物制药,46.02,35.8,28.55
688220.SH,688220,半导体,99.75,77.66,28.44
603800.SH,603800,专用机械,55.456089,43.202744,28.36
688385.SH,688385,半导体,98.75460000000001,76.968126,28.31
301363.SZ,301363,医疗保健,56.387828,43.954176000000004,28.29
603828.SH,603828,装修装饰,40.9728,31.98672,28.09
300322.SZ,300322,元器件,147.57457,115.30233,27.99
300862.SZ,300862,电器仪表,42.079730000000005,32.905950000000004,27.88
603015.SH,603015,电气设备,42.132334,32.953664,27.85
300155.SZ,300155,IT设备,58.17152,45.529129999999995,27.77
603496.SH,603496,IT设备,101.29200900000001,79.286898,27.75
688636.SH,688636,元器件,200.982,157.469397,27.63
688507.SH,688507,软件服务,269.66600000000005,211.30740000000003,27.62
688010.SH,688010,元器件,39.261919999999996,30.833409999999997,27.34
600973.SH,600973,电气设备,80.3894,63.1631,27.27
300709.SZ,300709,元器件,94.88311200000001,74.598024,27.19
300997.SZ,300997,软饮料,34.3599,27.023305,27.15
002512.SZ,002512,IT设备,52.79898,41.574,27.0
300475.SZ,300475,元器件,399.73499999999996,314.73991799999993,27.0
300010.SZ,300010,软件服务,48.8166,38.44652,26.97
300324.SZ,300324,软件服务,175.85545000000002,138.5831,26.9
600865.SH,600865,百货,97.008296,76.467296,26.86
688287.SH,688287,航空,10.615305,8.371289999999998,26.81
300872.SZ,300872,软件服务,40.2644,31.753970000000002,26.8
688615.SH,688615,软件服务,434.92679999999996,343.46508299999994,26.63
688119.SH,688119,其他建材,8.07222,6.377669999999999,26.57
688225.SH,688225,软件服务,25.1496,19.87776,26.52
603660.SH,603660,IT设备,24.623300000000004,19.4649,26.5
600135.SH,600135,塑料,35.656620000000004,28.1882,26.49
002713.SZ,002713,装修装饰,47.486964,37.547832,26.47
000917.SZ,000917,广告包装,106.242274,84.0651,26.38
301316.SZ,301316,软件服务,54.5292,43.158852,26.35
688192.SH,688192,生物制药,66.94,53.0,26.3
688273.SH,688273,医疗保健,60.71315,48.10979999999999,26.2
002338.SZ,002338,电器仪表,222.39287000000002,176.243893,26.18
002389.SZ,002389,航空,182.34491,144.687402,26.03
300593.SZ,300593,电气设备,151.39167999999998,120.17344,25.98
300235.SZ,300235,软件服务,102.06047000000001,81.02811899999999,25.96
002465.SZ,002465,通信设备,158.24599999999998,125.66170999999999,25.93
300638.SZ,300638,通信设备,317.0088,251.75782199999998,25.92
688802.SH,688802,半导体,621.73,493.88,25.89
688244.SH,688244,软件服务,91.73871700000001,72.928863,25.79
002625.SZ,002625,航空,388.25783700000005,308.812339,25.73
002547.SZ,002547,汽车配件,29.682,23.6232,25.65
002227.SZ,002227,电气设备,26.06635,20.77,25.5
688509.SH,688509,软件服务,6.36424,5.075279999999999,25.4
603169.SH,603169,专用机械,21.85061,17.42517,25.4
688626.SH,688626,医疗保健,86.32226000000001,68.859486,25.36
300177.SZ,300177,通信设备,143.13816,114.28956000000001,25.24
000503.SZ,000503,软件服务,88.41015,70.59105,25.24
688088.SH,688088,软件服务,61.929089999999995,49.45790999999999,25.22
601399.SH,601399,工程机械,6.41,5.12,25.2
688111.SH,688111,软件服务,385.68985,308.17429999999996,25.15
002171.SZ,002171,铜,87.308736,69.835824,25.02
603122.SH,603122,医药商业,23.583105,18.866484,25.0
301013.SZ,301013,专用机械,45.339000000000006,36.301426,24.9
300200.SZ,300200,化工原料,60.503828,48.460412,24.85
300627.SZ,300627,通信设备,274.01266,219.56522,24.8
002843.SZ,002843,钢加工,39.1608,31.3992,24.72
300085.SZ,300085,软件服务,536.5074,430.28245,24.69
300049.SZ,300049,医疗保健,296.4155,237.71432,24.69
300503.SZ,300503,机械基件,177.726039,142.550292,24.68
603698.SH,603698,专用机械,67.28084,53.963682,24.68
002600.SZ,002600,元器件,80.679495,64.79008,24.52
002703.SZ,002703,汽车配件,66.98113599999999,53.810399999999994,24.48
301517.SZ,301517,元器件,113.76158,91.40299999999999,24.46
000561.SZ,000561,通信设备,35.802789,28.788570999999997,24.36
300965.SZ,300965,航空,77.35613000000001,62.24927,24.27
300225.SZ,300225,染料涂料,49.5875,39.90802,24.25
301522.SZ,301522,小金属,48.162764,38.78914,24.17
002774.SZ,002774,运输设备,18.063869999999998,14.550389999999998,24.15
600266.SH,600266,区域地产,48.732255,39.258432,24.13
600678.SH,600678,水泥,64.34328000000001,51.846160000000005,24.1
301270.SZ,301270,软件服务,47.889933,38.597091000000006,24.08
688053.SH,688053,元器件,55.417377,44.67639700000001,24.04
000777.SZ,000777,机械基件,226.02172599999997,182.22360799999998,24.04
002255.SZ,002255,专用机械,62.812138,50.64280899999999,24.03
688222.SH,688222,化学制药,37.5439,30.278647999999997,23.99
603108.SH,603108,医药商业,110.250822,88.95944600000001,23.93
002965.SZ,002965,汽车配件,59.02864199999999,47.640791,23.9
300255.SZ,300255,生物制药,457.81237999999996,369.56129999999996,23.88
300414.SZ,300414,通信设备,75.405015,60.908547000000006,23.8
300668.SZ,300668,装修装饰,83.73899999999999,67.6416,23.8
601137.SH,601137,小金属,55.464332000000006,44.80183400000001,23.8
002368.SZ,002368,软件服务,151.713328,122.593795,23.75
603601.SH,603601,玻璃,204.611568,165.478208,23.65
603236.SH,603236,通信设备,314.735616,254.541248,23.65
300803.SZ,300803,软件服务,215.018496,173.94624,23.61
600756.SH,600756,软件服务,110.26048000000002,89.21600000000001,23.59
300129.SZ,300129,电气设备,107.2972,86.847616,23.55
002315.SZ,002315,互联网,231.24112,187.293408,23.46
300840.SZ,300840,服饰,23.941799999999997,19.397951999999997,23.42
688227.SH,688227,软件服务,83.49,67.66232,23.39
300445.SZ,300445,电器仪表,146.59333200000003,118.80073200000001,23.39
300493.SZ,300493,元器件,92.38456000000001,74.886298,23.37
300409.SZ,300409,电气设备,207.5436,168.2802,23.33
688660.SH,688660,电气设备,17.39628,14.10728,23.31
688580.SH,688580,医疗保健,104.31046500000001,84.646005,23.23
002757.SZ,002757,专用机械,75.5217,61.284461,23.23
600879.SH,600879,航空,1178.8890840000001,957.0069180000002,23.19
688539.SH,688539,电器仪表,82.018992,66.59919199999999,23.15
000610.SZ,000610,旅游服务,38.37624,31.16561,23.14
300722.SZ,300722,航空,144.48495599999998,117.43977300000002,23.03
600416.SH,600416,电气设备,59.71576,48.54048,23.02
002725.SZ,002725,汽车配件,49.41084,40.166579999999996,23.01
300087.SZ,300087,种植业,184.539504,150.136824,22.91
300397.SZ,300397,通信设备,61.803200000000004,50.287299999999995,22.9
002366.SZ,002366,专用机械,21.524359999999998,17.513319999999997,22.9
688687.SH,688687,生物制药,28.069272,22.840272000000002,22.89
603533.SH,603533,互联网,29.582258999999997,24.076185,22.87
688290.SH,688290,专用机械,78.75144,64.143534,22.77
002017.SZ,002017,通信设备,235.78161900000003,192.30114000000003,22.61
600629.SH,600629,建筑工程,203.67726000000002,166.116675,22.61
300027.SZ,300027,影视音像,36.09617,29.45085,22.56
000036.SZ,000036,全国地产,87.954,71.7756,22.54
300291.SZ,300291,影视音像,84.62655,69.0696,22.52
688318.SH,688318,软件服务,627.601834,512.409846,22.48
002123.SZ,002123,互联网,105.23155999999999,85.93787999999999,22.45
605228.SH,605228,汽车配件,16.823897999999996,13.742598,22.42
688506.SH,688506,化学制药,344.0,281.0,22.42
002197.SZ,002197,IT设备,44.008399999999995,35.9511,22.41
601519.SH,601519,软件服务,44.5383,36.3875,22.4
688083.SH,688083,软件服务,228.59959999999998,186.810478,22.37
002474.SZ,002474,软件服务,68.68934999999999,56.14334999999999,22.35
688153.SH,688153,半导体,45.54822,37.23577,22.32
688005.SH,688005,电气设备,56.80004,46.48822,22.18
300252.SZ,300252,通信设备,88.52304,72.45056,22.18
002268.SZ,002268,IT设备,204.568848,167.46061,22.16
688260.SH,688260,元器件,36.23024999999999,29.657549999999997,22.16
300170.SZ,300170,软件服务,196.063629,160.506666,22.15
002466.SZ,002466,小金属,515.5943,422.2322,22.11
300368.SZ,300368,IT设备,127.07409,104.08827,22.08
300095.SZ,300095,专用机械,56.056336,45.96108399999999,21.96
688790.SH,688790,半导体,177.0,145.14,21.95
300086.SZ,300086,化学制药,57.92427,47.50871,21.92
002766.SZ,002766,汽车配件,14.17248,11.63232,21.84
688577.SH,688577,机床制造,187.52009999999999,153.90993999999998,21.84
300278.SZ,300278,专用机械,29.497500000000002,24.2098,21.84
603718.SH,603718,农业综合,15.499608000000002,12.722496000000001,21.83
300635.SZ,300635,建筑工程,27.60736,22.6688,21.79
300525.SZ,300525,软件服务,145.616324,119.59008800000001,21.76
688608.SH,688608,半导体,361.04705,296.524904,21.76
300765.SZ,300765,食品,252.748035,207.62099999999998,21.74
002177.SZ,002177,其他商业,88.346528,72.58308500000001,21.72
300946.SZ,300946,机械基件,140.290122,115.25388000000001,21.72
301052.SZ,301052,出版业,62.756625,51.5622,21.71
300959.SZ,300959,电信运营,115.4901,94.89479999999999,21.7
301117.SZ,301117,软件服务,92.568232,76.06700000000001,21.69
300253.SZ,300253,软件服务,460.21969800000005,378.25304400000005,21.67
300533.SZ,300533,互联网,107.42231999999998,88.30746599999999,21.65
688393.SH,688393,医疗保健,35.038723999999995,28.816311999999996,21.59
300679.SZ,300679,元器件,189.602364,155.998164,21.54
002036.SZ,002036,元器件,91.04238,74.91366,21.53
688776.SH,688776,元器件,195.779085,161.094984,21.53
688221.SH,688221,生物制药,28.07,23.1,21.52
603712.SH,603712,通信设备,24.1536,19.8798,21.5
301165.SZ,301165,通信设备,129.560376,106.67448600000002,21.45
301096.SZ,301096,医疗保健,61.120749999999994,50.3275,21.45
603680.SH,603680,运输设备,36.514962000000004,30.080788000000002,21.39
300652.SZ,300652,汽车配件,89.07689,73.39158,21.37
300790.SZ,300790,元器件,90.46743,74.544035,21.36
300229.SZ,300229,软件服务,141.95636,117.0442,21.28
301571.SZ,301571,元器件,66.12857899999999,54.524260999999996,21.28
002163.SZ,002163,装修装饰,93.32664,76.95599999999999,21.27
000546.SZ,000546,环境保护,12.96594,10.69413,21.24
000892.SZ,000892,影视音像,22.32428,18.42126,21.19
300433.SZ,300433,元器件,258.86941199999995,213.60064000000003,21.19
000766.SZ,000766,化学制药,91.07916,75.164,21.17
603039.SH,603039,软件服务,239.00980500000003,197.38556,21.09
600363.SH,600363,元器件,251.260872,207.65577599999997,21.0
600619.SH,600619,家用电器,1276.0548549999999,1054.8336069999998,20.97
600105.SH,600105,通信设备,373.394025,308.8524,20.9
688520.SH,688520,生物制药,48.36,40.0,20.9
603486.SH,603486,家用电器,126.23995799999999,104.420706,20.9
300747.SZ,300747,专用机械,161.302856,133.45039500000001,20.87
603083.SH,603083,通信设备,274.02739199999996,226.73788799999997,20.86
688456.SH,688456,铜,75.14313600000001,62.187780000000004,20.83
002640.SZ,002640,互联网,59.11248,48.93336,20.8
300437.SZ,300437,化工原料,54.5352,45.1528,20.78
688795.SH,688795,半导体,648.59,536.99,20.78
002212.SZ,002212,软件服务,33.446079,27.690853999999998,20.78
301123.SZ,301123,元器件,72.67252500000001,60.200982,20.72
300879.SZ,300879,农用机械,30.806888,25.527726,20.68
300339.SZ,300339,软件服务,370.537979,307.208979,20.61
688327.SH,688327,软件服务,24.877999999999997,20.636,20.56
301392.SZ,301392,专用机械,140.659356,116.70510599999999,20.53
002519.SZ,002519,通信设备,137.37619,114.02104,20.48
600880.SH,600880,广告包装,212.320536,176.237973,20.47
002428.SZ,002428,小金属,217.6485,180.70134000000002,20.45
002174.SZ,002174,互联网,42.694612000000006,35.458768,20.41
300285.SZ,300285,陶瓷,459.827564,382.090582,20.35
300459.SZ,300459,互联网,81.24300000000001,67.6107,20.16
301005.SZ,301005,汽车配件,478.24484500000005,398.00193500000006,20.16
688582.SH,688582,元器件,77.97894,64.91165200000002,20.13
600776.SH,600776,通信设备,108.710167,90.55134499999998,20.05
603786.SH,603786,汽车配件,86.452036,72.03460000000001,20.01
300290.SZ,300290,软件服务,131.54316,109.70274,19.91
300382.SZ,300382,专用机械,197.402644,164.640192,19.9
600562.SH,600562,通信设备,254.31742799999995,212.189868,19.85
002261.SZ,002261,软件服务,373.88944000000004,312.04764,19.82
300807.SZ,300807,软件服务,65.86460000000001,54.972,19.81
603466.SH,603466,文教休闲,49.54422,41.363025,19.78
301160.SZ,301160,机械基件,115.207836,96.222102,19.73
603344.SH,603344,电气设备,37.821246,31.594640000000002,19.71
300430.SZ,300430,电器仪表,100.351185,83.84167,19.69
300496.SZ,300496,软件服务,342.479787,286.15856099999996,19.68
300465.SZ,300465,软件服务,70.51089999999999,58.91519999999999,19.68
002682.SZ,002682,仓储物流,22.5419,18.84138,19.64
301369.SZ,301369,半导体,215.07627199999996,179.815584,19.61
300589.SZ,300589,船舶,90.27674999999999,75.51148599999999,19.55
603809.SH,603809,汽车配件,122.737135,102.69353,19.52
002989.SZ,002989,装修装饰,42.651559999999996,35.68992,19.51
688629.SH,688629,元器件,108.19596,90.5307,19.51
300779.SZ,300779,环境保护,174.16605399999997,145.757915,19.49
000908.SZ,000908,化学制药,23.177699999999998,19.413800000000002,19.39
603918.SH,603918,软件服务,68.542328,57.41486499999999,19.38
688719.SH,688719,电气设备,77.94866400000001,65.310648,19.35
600408.SH,600408,焦炭加工,19.04728,15.971060000000001,19.26
688297.SH,688297,航空,58.05844,48.68732,19.25
600581.SH,600581,普钢,22.960990000000002,19.255470000000003,19.24
603690.SH,603690,半导体,40.20576,33.720960000000005,19.23
300584.SZ,300584,化学制药,83.98152,70.45291800000001,19.2
688051.SH,688051,软件服务,43.204449999999994,36.24514,19.2
300559.SZ,300559,软件服务,84.05969,70.53960000000001,19.17
000977.SZ,000977,IT设备,472.46759699999996,396.493579,19.16
603528.SH,603528,软件服务,36.050702,30.253445000000003,19.16
300586.SZ,300586,化工原料,75.99005,63.78077,19.14
300416.SZ,300416,电器仪表,149.56300800000002,125.61337599999999,19.07
301357.SZ,301357,专用机械,215.76288,181.20622,19.07
600734.SH,600734,软件服务,44.666999999999994,37.52028,19.05
600730.SH,600730,文教休闲,70.346574,59.095577999999996,19.04
300168.SZ,300168,软件服务,64.0458,53.808299999999996,19.03
600476.SH,600476,软件服务,34.921530000000004,29.337369999999996,19.03
300767.SZ,300767,橡胶,67.39659,56.62656,19.02
688685.SH,688685,航空,77.79812799999999,65.383815,18.99
300364.SZ,300364,出版业,174.27035999999998,146.4708,18.98
300674.SZ,300674,软件服务,44.905103000000004,37.7498,18.95
002038.SZ,002038,生物制药,178.64951499999998,150.20213999999999,18.94
688561.SH,688561,软件服务,41.1,34.56,18.92
688091.SH,688091,化学制药,117.29221000000001,98.68439000000001,18.86
600643.SH,600643,多元金融,48.532848,40.838616,18.84
605365.SH,605365,家用电器,26.469199,22.283020000000004,18.79
600184.SH,600184,专用机械,69.17175999999999,58.228959999999994,18.79
002653.SZ,002653,化学制药,186.38146100000003,156.940567,18.76
688621.SH,688621,医疗保健,111.47570999999999,93.90725199999999,18.71
301269.SZ,301269,半导体,115.913304,97.648725,18.7
300192.SZ,300192,文教休闲,89.31895499999999,75.269631,18.67
300036.SZ,300036,软件服务,117.06989999999999,98.6532,18.67
688152.SH,688152,软件服务,89.48478000000001,75.40351700000001,18.67
000925.SZ,000925,运输设备,29.662720999999998,24.996675,18.67
600838.SH,600838,百货,134.80976199999998,113.63347399999999,18.64
002517.SZ,002517,互联网,170.392038,143.61706800000002,18.64
000801.SZ,000801,家用电器,279.11969400000004,235.389434,18.58
000969.SZ,000969,小金属,194.729254,164.23033800000002,18.57
603017.SH,603017,建筑工程,74.93486,63.205479999999994,18.56
603636.SH,603636,软件服务,64.90379999999999,54.764112,18.52
688568.SH,688568,软件服务,265.623765,224.14628999999996,18.5
002191.SZ,002191,广告包装,35.991072,30.377080000000003,18.48
300081.SZ,300081,文教休闲,31.909170000000003,26.93763,18.46
300793.SZ,300793,IT设备,31.228529,26.376686,18.39
301080.SZ,301080,生物制药,131.96483999999998,111.47438100000001,18.38
002555.SZ,002555,互联网,440.980704,372.52200600000003,18.38
688007.SH,688007,元器件,20.425620000000002,17.255076,18.37
301227.SZ,301227,家居用品,44.12699,37.294149999999995,18.32
300733.SZ,300733,汽车配件,34.25436,28.959,18.29
300418.SZ,300418,互联网,262.4043239999999,221.84135999999995,18.28
000034.SZ,000034,软件服务,137.26999999999998,116.064375,18.27
600748.SH,600748,全国地产,44.6317,37.74956,18.23
002940.SZ,002940,化学制药,89.099702,75.36369,18.23
300250.SZ,300250,软件服务,121.24336,102.57759999999999,18.2
002773.SZ,002773,化学制药,72.580095,61.41555,18.18
688439.SH,688439,元器件,71.74934999999999,60.7149,18.17
688036.SH,688036,通信设备,115.466932,97.7438,18.13
300072.SZ,300072,化工原料,109.15604999999998,92.42559,18.1
301589.SZ,301589,IT设备,389.212824,329.566692,18.1
600446.SH,600446,软件服务,298.246725,252.63252,18.06
002402.SZ,002402,元器件,535.412064,453.49452,18.06
